1.2773e+05,1.6616e-13,1.8029e-13
1.3487e+05,1.6617e-13,1.8029e-13
1.4241e+05,1.6618e-13,1.8029e-13
1.5036e+05,1.6619e-13,1.8029e-13
1.5876e+05,1.6619e-13,1.8029e-13
1.6764e+05,1.662e-13,1.8029e-13
1.77e+05,1.6621e-13,1.8029e-13
1.8689e+05,1.6622e-13,1.8029e-13
1.9734e+05,1.6623e-13,1.8029e-13
2.0836e+05,1.6624e-13,1.8029e-13
2.2e+05,1.6625e-13,1.8029e-13
2.323e+05,1.6627e-13,1.8029e-13
2.4528e+05,1.6628e-13,1.8029e-13
2.5898e+05,1.6629e-13,1.8029e-13
2.7345e+05,1.6631e-13,1.8029e-13
2.8873e+05,1.6632e-13,1.8029e-13
3.0486e+05,1.6634e-13,1.8029e-13
3.219e+05,1.6636e-13,1.8029e-13
3.3989e+05,1.6637e-13,1.8029e-13
3.5888e+05,1.6639e-13,1.8029e-13
3.7893e+05,1.6641e-13,1.8029e-13
4.001e+05,1.6643e-13,1.8029e-13
4.2246e+05,1.6646e-13,1.8029e-13
4.4606e+05,1.6648e-13,1.8029e-13
4.7099e+05,1.6651e-13,1.8029e-13
4.9731e+05,1.6653e-13,1.8029e-13
5.2509e+05,1.6656e-13,1.8029e-13
5.5443e+05,1.6659e-13,1.8029e-13
5.8541e+05,1.6662e-13,1.8029e-13
6.1812e+05,1.6665e-13,1.8029e-13
6.5266e+05,1.6669e-13,1.8029e-13
6.8913e+05,1.6672e-13,1.8029e-13
7.2764e+05,1.6676e-13,1.8029e-13
7.6829e+05,1.668e-13,1.8029e-13
8.1122e+05,1.6685e-13,1.8029e-13
8.5655e+05,1.6689e-13,1.8029e-13
9.0441e+05,1.6694e-13,1.8029e-13
9.5495e+05,1.6699e-13,1.8029e-13
1.0083e+06,1.6704e-13,1.8029e-13
1.0646e+06,1.671e-13,1.8029e-13
1.1241e+06,1.6716e-13,1.8029e-13
1.1869e+06,1.6722e-13,1.8029e-13
1.2533e+06,1.6729e-13,1.8029e-13
1.3233e+06,1.6736e-13,1.8029e-13
1.3972e+06,1.6744e-13,1.8029e-13
1.4753e+06,1.6751e-13,1.8029e-13
1.5577e+06,1.676e-13,1.8029e-13
1.6448e+06,1.6768e-13,1.8029e-13
1.7367e+06,1.6778e-13,1.8029e-13
1.8337e+06,1.6787e-13,1.8029e-13
1.9362e+06,1.6798e-13,1.8029e-13
2.0444e+06,1.6809e-13,1.8029e-13
2.1586e+06,1.682e-13,1.803e-13
2.2792e+06,1.6832e-13,1.803e-13
2.4066e+06,1.6845e-13,1.803e-13
2.541e+06,1.6859e-13,1.803e-13
2.683e+06,1.6873e-13,1.803e-13
2.8329e+06,1.6889e-13,1.803e-13
2.9912e+06,1.6905e-13,1.803e-13
3.1584e+06,1.6923e-13,1.803e-13
3.3348e+06,1.6941e-13,1.803e-13
3.5212e+06,1.696e-13,1.803e-13
3.7179e+06,1.6981e-13,1.803e-13
3.9257e+06,1.7002e-13,1.8031e-13
4.145e+06,1.7025e-13,1.8031e-13
4.3766e+06,1.7049e-13,1.8031e-13
4.6212e+06,1.7074e-13,1.8031e-13
4.8794e+06,1.7101e-13,1.8031e-13
5.152e+06,1.713e-13,1.8032e-13
5.4399e+06,1.716e-13,1.8032e-13
5.7439e+06,1.7192e-13,1.8032e-13
6.0648e+06,1.7226e-13,1.8033e-13
6.4037e+06,1.7262e-13,1.8033e-13
6.7615e+06,1.73e-13,1.8034e-13
7.1393e+06,1.734e-13,1.8034e-13
7.5382e+06,1.7383e-13,1.8035e-13
7.9594e+06,1.7428e-13,1.8035e-13
8.4042e+06,1.7476e-13,1.8036e-13
8.8738e+06,1.7527e-13,1.8037e-13
9.3696e+06,1.7581e-13,1.8038e-13
9.8931e+06,1.7639e-13,1.8039e-13
1.0446e+07,1.7699e-13,1.804e-13
1.103e+07,1.7764e-13,1.8041e-13
1.1646e+07,1.7832e-13,1.8042e-13
1.2297e+07,1.7905e-13,1.8044e-13
1.2984e+07,1.7983e-13,1.8046e-13
1.3709e+07,1.8065e-13,1.8047e-13
1.4475e+07,1.8153e-13,1.805e-13
1.5284e+07,1.8246e-13,1.8052e-13
1.6138e+07,1.8345e-13,1.8055e-13
1.704e+07,1.845e-13,1.8057e-13
1.7992e+07,1.8563e-13,1.8061e-13
1.8997e+07,1.8682e-13,1.8064e-13
2.0059e+07,1.881e-13,1.8068e-13
2.1179e+07,1.8946e-13,1.8073e-13
2.2363e+07,1.9091e-13,1.8078e-13
2.3612e+07,1.9246e-13,1.8083e-13
2.4932e+07,1.9412e-13,1.809e-13
2.6325e+07,1.9588e-13,1.8096e-13
2.7796e+07,1.9778e-13,1.8104e-13
2.9349e+07,1.998e-13,1.8113e-13
3.0989e+07,2.0198e-13,1.8122e-13
3.272e+07,2.0431e-13,1.8133e-13
3.4549e+07,2.0681e-13,1.8144e-13
3.6479e+07,2.095e-13,1.8157e-13
3.8517e+07,2.1238e-13,1.8172e-13
4.067e+07,2.1549e-13,1.8188e-13
4.2942e+07,2.1884e-13,1.8205e-13
4.5341e+07,2.2245e-13,1.8225e-13
4.7875e+07,2.2634e-13,1.8247e-13
5.055e+07,2.3055e-13,1.8271e-13
5.3375e+07,2.3511e-13,1.8298e-13
5.6357e+07,2.4004e-13,1.8327e-13
5.9506e+07,2.4539e-13,1.836e-13
6.2831e+07,2.512e-13,1.8396e-13
6.6342e+07,2.5752e-13,1.8435e-13
7.0049e+07,2.644e-13,1.8479e-13
7.3963e+07,2.7191e-13,1.8527e-13
7.8095e+07,2.8011e-13,1.8579e-13
8.2459e+07,2.8908e-13,1.8637e-13
8.7066e+07,2.989e-13,1.87e-13
9.1931e+07,3.0968e-13,1.8768e-13
9.7068e+07,3.2152e-13,1.8843e-13
1.0249e+08,3.3456e-13,1.8924e-13
1.0822e+08,3.4892e-13,1.9011e-13
1.1427e+08,3.6478e-13,1.9105e-13
1.2065e+08,3.8231e-13,1.9206e-13
1.2739e+08,4.0171e-13,1.9314e-13
1.3451e+08,4.2317e-13,1.943e-13
1.4203e+08,4.4698e-13,1.9552e-13
1.4996e+08,4.7339e-13,1.968e-13
1.5834e+08,5.027e-13,1.9815e-13
1.6719e+08,5.3518e-13,1.9954e-13
1.7653e+08,5.7122e-13,2.0099e-13
1.8639e+08,6.1122e-13,2.0246e-13
1.9681e+08,6.5552e-13,2.0396e-13
2.0781e+08,7.0445e-13,2.0545e-13
2.1942e+08,7.5849e-13,2.0693e-13
2.3168e+08,8.1808e-13,2.0837e-13
2.4462e+08,8.8362e-13,2.0974e-13
2.5829e+08,9.554e-13,2.1102e-13
2.7272e+08,1.0339e-12,2.1217e-13
2.8796e+08,1.1195e-12,2.1318e-13
3.0405e+08,1.2127e-12,2.1401e-13
3.2104e+08,1.3136e-12,2.1462e-13
3.3898e+08,1.4226e-12,2.1498e-13
3.5792e+08,1.5403e-12,2.1508e-13
3.7792e+08,1.6669e-12,2.1487e-13
3.9904e+08,1.8029e-12,2.1435e-13
4.2133e+08,1.9487e-12,2.1349e-13
4.4488e+08,2.1048e-12,2.1227e-13
4.6973e+08,2.2719e-12,2.1069e-13
4.9598e+08,2.4507e-12,2.0874e-13
5.2369e+08,2.6419e-12,2.0643e-13
5.5295e+08,2.8466e-12,2.0377e-13
5.8385e+08,3.0656e-12,2.0076e-13
6.1648e+08,3.3005e-12,1.9742e-13
6.5092e+08,3.5525e-12,1.9378e-13
6.8729e+08,3.8232e-12,1.8985e-13
7.257e+08,4.1145e-12,1.8567e-13
7.6624e+08,4.4284e-12,1.8126e-13
8.0906e+08,4.7673e-12,1.7666e-13
