1.2773e+05,2.8156e-16,2.5599e-13
1.3487e+05,2.8184e-16,2.5599e-13
1.4241e+05,2.8214e-16,2.5599e-13
1.5036e+05,2.8246e-16,2.5599e-13
1.5876e+05,2.8279e-16,2.5599e-13
1.6764e+05,2.8314e-16,2.5599e-13
1.77e+05,2.8352e-16,2.5599e-13
1.8689e+05,2.8391e-16,2.5599e-13
1.9734e+05,2.8433e-16,2.5599e-13
2.0836e+05,2.8477e-16,2.5599e-13
2.2e+05,2.8523e-16,2.5599e-13
2.323e+05,2.8573e-16,2.5599e-13
2.4528e+05,2.8625e-16,2.5599e-13
2.5898e+05,2.8679e-16,2.5599e-13
2.7345e+05,2.8737e-16,2.5599e-13
2.8873e+05,2.8799e-16,2.5599e-13
3.0486e+05,2.8864e-16,2.5599e-13
3.219e+05,2.8932e-16,2.5599e-13
3.3989e+05,2.9005e-16,2.5599e-13
3.5888e+05,2.9081e-16,2.5599e-13
3.7893e+05,2.9162e-16,2.5599e-13
4.001e+05,2.9248e-16,2.5599e-13
4.2246e+05,2.9339e-16,2.5599e-13
4.4606e+05,2.9435e-16,2.5599e-13
4.7099e+05,2.9536e-16,2.5599e-13
4.9731e+05,2.9644e-16,2.5599e-13
5.2509e+05,2.9757e-16,2.5599e-13
5.5443e+05,2.9877e-16,2.5599e-13
5.8541e+05,3.0005e-16,2.5599e-13
6.1812e+05,3.0139e-16,2.5599e-13
6.5266e+05,3.0282e-16,2.5599e-13
6.8913e+05,3.0433e-16,2.5599e-13
7.2764e+05,3.0593e-16,2.5599e-13
7.6829e+05,3.0762e-16,2.5599e-13
8.1122e+05,3.0942e-16,2.5599e-13
8.5655e+05,3.1132e-16,2.5599e-13
9.0441e+05,3.1333e-16,2.5599e-13
9.5495e+05,3.1547e-16,2.5599e-13
1.0083e+06,3.1773e-16,2.5599e-13
1.0646e+06,3.2013e-16,2.5599e-13
1.1241e+06,3.2268e-16,2.5599e-13
1.1869e+06,3.2537e-16,2.5599e-13
1.2533e+06,3.2824e-16,2.5599e-13
1.3233e+06,3.3127e-16,2.5599e-13
1.3972e+06,3.345e-16,2.56e-13
1.4753e+06,3.3793e-16,2.56e-13
1.5577e+06,3.4157e-16,2.56e-13
1.6448e+06,3.4543e-16,2.56e-13
1.7367e+06,3.4954e-16,2.56e-13
1.8337e+06,3.5391e-16,2.56e-13
1.9362e+06,3.5856e-16,2.56e-13
2.0444e+06,3.6351e-16,2.56e-13
2.1586e+06,3.6878e-16,2.56e-13
2.2792e+06,3.7438e-16,2.56e-13
2.4066e+06,3.8036e-16,2.5601e-13
2.541e+06,3.8672e-16,2.5601e-13
2.683e+06,3.9351e-16,2.5601e-13
2.8329e+06,4.0076e-16,2.5601e-13
2.9912e+06,4.0849e-16,2.5601e-13
3.1584e+06,4.1675e-16,2.5602e-13
3.3348e+06,4.2557e-16,2.5602e-13
3.5212e+06,4.3501e-16,2.5602e-13
3.7179e+06,4.451e-16,2.5603e-13
3.9257e+06,4.559e-16,2.5603e-13
4.145e+06,4.6747e-16,2.5604e-13
4.3766e+06,4.7988e-16,2.5604e-13
4.6212e+06,4.9318e-16,2.5605e-13
4.8794e+06,5.0746e-16,2.5606e-13
5.152e+06,5.228e-16,2.5606e-13
