1.2773e+05,1.285e-13,2.0157e-13
1.3487e+05,1.2851e-13,2.0157e-13
1.4241e+05,1.2851e-13,2.0157e-13
1.5036e+05,1.2852e-13,2.0157e-13
1.5876e+05,1.2853e-13,2.0157e-13
1.6764e+05,1.2854e-13,2.0157e-13
1.77e+05,1.2855e-13,2.0157e-13
1.8689e+05,1.2855e-13,2.0157e-13
1.9734e+05,1.2856e-13,2.0157e-13
2.0836e+05,1.2857e-13,2.0157e-13
2.2e+05,1.2858e-13,2.0157e-13
2.323e+05,1.286e-13,2.0157e-13
2.4528e+05,1.2861e-13,2.0157e-13
2.5898e+05,1.2862e-13,2.0157e-13
2.7345e+05,1.2863e-13,2.0157e-13
2.8873e+05,1.2865e-13,2.0157e-13
3.0486e+05,1.2866e-13,2.0157e-13
3.219e+05,1.2868e-13,2.0157e-13
3.3989e+05,1.2869e-13,2.0157e-13
3.5888e+05,1.2871e-13,2.0157e-13
3.7893e+05,1.2873e-13,2.0157e-13
4.001e+05,1.2875e-13,2.0157e-13
4.2246e+05,1.2877e-13,2.0157e-13
4.4606e+05,1.2879e-13,2.0157e-13
4.7099e+05,1.2881e-13,2.0157e-13
4.9731e+05,1.2883e-13,2.0157e-13
5.2509e+05,1.2886e-13,2.0157e-13
5.5443e+05,1.2889e-13,2.0157e-13
5.8541e+05,1.2891e-13,2.0157e-13
6.1812e+05,1.2894e-13,2.0157e-13
6.5266e+05,1.2897e-13,2.0157e-13
6.8913e+05,1.2901e-13,2.0157e-13
7.2764e+05,1.2904e-13,2.0157e-13
7.6829e+05,1.2908e-13,2.0157e-13
8.1122e+05,1.2912e-13,2.0157e-13
8.5655e+05,1.2916e-13,2.0157e-13
9.0441e+05,1.292e-13,2.0157e-13
9.5495e+05,1.2925e-13,2.0157e-13
1.0083e+06,1.2929e-13,2.0157e-13
1.0646e+06,1.2935e-13,2.0157e-13
1.1241e+06,1.294e-13,2.0157e-13
1.1869e+06,1.2946e-13,2.0157e-13
1.2533e+06,1.2952e-13,2.0157e-13
1.3233e+06,1.2958e-13,2.0157e-13
1.3972e+06,1.2965e-13,2.0157e-13
1.4753e+06,1.2972e-13,2.0157e-13
1.5577e+06,1.2979e-13,2.0157e-13
1.6448e+06,1.2987e-13,2.0157e-13
1.7367e+06,1.2995e-13,2.0157e-13
1.8337e+06,1.3005e-13,2.0158e-13
1.9362e+06,1.3014e-13,2.0158e-13
2.0444e+06,1.3024e-13,2.0158e-13
2.1586e+06,1.3035e-13,2.0158e-13
2.2792e+06,1.3046e-13,2.0158e-13
2.4066e+06,1.3057e-13,2.0158e-13
2.541e+06,1.307e-13,2.0158e-13
2.683e+06,1.3083e-13,2.0158e-13
2.8329e+06,1.3097e-13,2.0158e-13
2.9912e+06,1.3112e-13,2.0158e-13
3.1584e+06,1.3127e-13,2.0158e-13
3.3348e+06,1.3144e-13,2.0158e-13
3.5212e+06,1.3161e-13,2.0159e-13
3.7179e+06,1.3179e-13,2.0159e-13
3.9257e+06,1.3199e-13,2.0159e-13
4.145e+06,1.322e-13,2.0159e-13
4.3766e+06,1.3241e-13,2.0159e-13
4.6212e+06,1.3265e-13,2.016e-13
4.8794e+06,1.3289e-13,2.016e-13
5.152e+06,1.3315e-13,2.016e-13
5.4399e+06,1.3342e-13,2.0161e-13
5.7439e+06,1.3371e-13,2.0161e-13
6.0648e+06,1.3402e-13,2.0162e-13
6.4037e+06,1.3435e-13,2.0162e-13
6.7615e+06,1.3469e-13,2.0163e-13
7.1393e+06,1.3506e-13,2.0163e-13
7.5382e+06,1.3545e-13,2.0164e-13
7.9594e+06,1.3586e-13,2.0165e-13
8.4042e+06,1.363e-13,2.0166e-13
8.8738e+06,1.3677e-13,2.0167e-13
9.3696e+06,1.3726e-13,2.0168e-13
9.8931e+06,1.3779e-13,2.0169e-13
1.0446e+07,1.3835e-13,2.017e-13
1.103e+07,1.3894e-13,2.0172e-13
1.1646e+07,1.3957e-13,2.0174e-13
1.2297e+07,1.4024e-13,2.0175e-13
1.2984e+07,1.4095e-13,2.0177e-13
1.3709e+07,1.417e-13,2.018e-13
1.4475e+07,1.4251e-13,2.0182e-13
1.5284e+07,1.4337e-13,2.0185e-13
1.6138e+07,1.4429e-13,2.0188e-13
1.704e+07,1.4526e-13,2.0192e-13
1.7992e+07,1.4631e-13,2.0196e-13
1.8997e+07,1.4742e-13,2.02e-13
2.0059e+07,1.4861e-13,2.0205e-13
2.1179e+07,1.4988e-13,2.0211e-13
2.2363e+07,1.5123e-13,2.0217e-13
2.3612e+07,1.5268e-13,2.0223e-13
2.4932e+07,1.5423e-13,2.0231e-13
2.6325e+07,1.5589e-13,2.0239e-13
2.7796e+07,1.5768e-13,2.0248e-13
2.9349e+07,1.5959e-13,2.0259e-13
3.0989e+07,1.6165e-13,2.027e-13
3.272e+07,1.6385e-13,2.0282e-13
3.4549e+07,1.6623e-13,2.0296e-13
3.6479e+07,1.6878e-13,2.0311e-13
3.8517e+07,1.7154e-13,2.0328e-13
4.067e+07,1.7451e-13,2.0346e-13
4.2942e+07,1.7772e-13,2.0367e-13
4.5341e+07,1.8119e-13,2.0389e-13
4.7875e+07,1.8493e-13,2.0413e-13
5.055e+07,1.8899e-13,2.044e-13
5.3375e+07,1.9339e-13,2.0469e-13
5.6357e+07,1.9816e-13,2.0501e-13
5.9506e+07,2.0334e-13,2.0536e-13
6.2831e+07,2.0897e-13,2.0573e-13
6.6342e+07,2.151e-13,2.0614e-13
7.0049e+07,2.2178e-13,2.0657e-13
7.3963e+07,2.2906e-13,2.0703e-13
7.8095e+07,2.3702e-13,2.0752e-13
8.2459e+07,2.4572e-13,2.0804e-13
8.7066e+07,2.5523e-13,2.0859e-13
9.1931e+07,2.6564e-13,2.0915e-13
9.7068e+07,2.7704e-13,2.0974e-13
1.0249e+08,2.8953e-13,2.1033e-13
1.0822e+08,3.0321e-13,2.1092e-13
1.1427e+08,3.1821e-13,2.115e-13
1.2065e+08,3.3465e-13,2.1205e-13
1.2739e+08,3.5265e-13,2.1257e-13
1.3451e+08,3.7233e-13,2.1301e-13
1.4203e+08,3.9385e-13,2.1337e-13
1.4996e+08,4.1733e-13,2.1361e-13
1.5834e+08,4.4288e-13,2.137e-13
1.6719e+08,4.7058e-13,2.1361e-13
1.7653e+08,5.0055e-13,2.1329e-13
1.8639e+08,5.3285e-13,2.1269e-13
1.9681e+08,5.6745e-13,2.1177e-13
2.0781e+08,6.0426e-13,2.1048e-13
2.1942e+08,6.4318e-13,2.0876e-13
2.3168e+08,6.8403e-13,2.0654e-13
2.4462e+08,7.2641e-13,2.0377e-13
2.5829e+08,7.6976e-13,2.0038e-13
2.7272e+08,8.1343e-13,1.9629e-13
2.8796e+08,8.5651e-13,1.9143e-13
3.0405e+08,8.9769e-13,1.8571e-13
3.2104e+08,9.3513e-13,1.7902e-13
3.3898e+08,9.6647e-13,1.7123e-13
3.5792e+08,9.8851e-13,1.6217e-13
3.7792e+08,9.9666e-13,1.516e-13
3.9904e+08,9.8456e-13,1.3917e-13
4.2133e+08,9.4337e-13,1.2436e-13
4.4488e+08,8.6099e-13,1.0641e-13
4.6973e+08,7.2114e-13,8.4175e-14
4.9598e+08,5.0336e-13,5.6035e-14
5.2369e+08,1.8486e-13,1.9858e-14
5.5295e+08,2.5391e-13,2.6637e-14
5.8385e+08,8.1963e-13,8.469e-14
6.1648e+08,1.4959e-12,1.5221e-13
6.5092e+08,2.2413e-12,2.2158e-13
6.8729e+08,3.0016e-12,2.8096e-13
7.257e+08,3.7304e-12,3.2038e-13
7.6624e+08,4.4029e-12,3.3733e-13
8.0906e+08,5.0161e-12,3.3619e-13
8.5427e+08,5.5816e-12,3.2372e-13
9.02e+08,6.1169e-12,3.0559e-13
9.524e+08,6.6396e-12,2.8549e-13
1.0056e+09,7.1656e-12,2.6543e-13
1.0618e+09,7.7086e-12,2.4639e-13
1.1211e+09,8.2799e-12,2.2874e-13
