73746,1.5296e+35
91968,1.5296e+35
1.1469e+05,1.5296e+35
1.4303e+05,1.5296e+35
1.7837e+05,1.5296e+35
2.2245e+05,1.5296e+35
2.7741e+05,1.5296e+35
3.4596e+05,1.5296e+35
4.3144e+05,1.5296e+35
5.3804e+05,1.5296e+35
6.7099e+05,1.5297e+35
8.3678e+05,1.5297e+35
1.0435e+06,1.5297e+35
1.3014e+06,1.5298e+35
1.6229e+06,1.5299e+35
2.024e+06,1.5301e+35
2.524e+06,1.5304e+35
3.1477e+06,1.5309e+35
3.9255e+06,1.5316e+35
4.8954e+06,1.5326e+35
6.105e+06,1.5343e+35
7.6135e+06,1.537e+35
9.4947e+06,1.5411e+35
1.1841e+07,1.5474e+35
1.4766e+07,1.5573e+35
1.8415e+07,1.5727e+35
2.2965e+07,1.5967e+35
2.864e+07,1.6338e+35
3.5716e+07,1.6916e+35
4.4541e+07,1.7813e+35
5.5547e+07,1.9203e+35
6.9272e+07,2.1355e+35
8.6388e+07,2.468e+35
1.0773e+08,2.9794e+35
1.3435e+08,3.7616e+35
1.6755e+08,4.9476e+35
2.0895e+08,6.7225e+35
2.6058e+08,9.3282e+35
3.2497e+08,1.3052e+36
4.0526e+08,1.8182e+36
5.054e+08,2.4917e+36
6.3028e+08,3.3249e+36
7.8601e+08,4.2873e+36
9.8023e+08,5.3339e+36
1.2224e+09,6.4724e+36
1.5245e+09,7.815e+36
1.9012e+09,9.5054e+36
2.3709e+09,1.166e+37
2.9567e+09,1.4387e+37
3.6873e+09,1.7806e+37
