73746,2.4113e+35
91968,2.4113e+35
1.1469e+05,2.4113e+35
1.4303e+05,2.4113e+35
1.7837e+05,2.4113e+35
2.2245e+05,2.4113e+35
2.7741e+05,2.4113e+35
3.4596e+05,2.4113e+35
4.3144e+05,2.4113e+35
5.3804e+05,2.4113e+35
6.7099e+05,2.4114e+35
8.3678e+05,2.4114e+35
1.0435e+06,2.4114e+35
1.3014e+06,2.4115e+35
1.6229e+06,2.4117e+35
2.024e+06,2.4119e+35
2.524e+06,2.4122e+35
3.1477e+06,2.4127e+35
3.9255e+06,2.4135e+35
4.8954e+06,2.4147e+35
6.105e+06,2.4167e+35
7.6135e+06,2.4196e+35
9.4947e+06,2.4243e+35
1.1841e+07,2.4315e+35
1.4766e+07,2.4427e+35
1.8415e+07,2.4601e+35
2.2965e+07,2.4871e+35
2.864e+07,2.5291e+35
3.5716e+07,2.5943e+35
4.4541e+07,2.6956e+35
5.5547e+07,2.8524e+35
6.9272e+07,3.0948e+35
8.6388e+07,3.4684e+35
1.0773e+08,4.0413e+35
1.3435e+08,4.9132e+35
1.6755e+08,6.225e+35
2.0895e+08,8.1657e+35
2.6058e+08,1.0967e+36
3.2497e+08,1.4871e+36
4.0526e+08,2.0059e+36
5.054e+08,2.6542e+36
6.3028e+08,3.4089e+36
7.8601e+08,4.2401e+36
9.8023e+08,5.1618e+36
1.2224e+09,6.256e+36
1.5245e+09,7.6264e+36
1.9012e+09,9.3662e+36
2.3709e+09,1.1565e+37
2.9567e+09,1.4324e+37
3.6873e+09,1.7765e+37
