73746,1.4266e+35
91968,1.4266e+35
1.1469e+05,1.4266e+35
1.4303e+05,1.4266e+35
1.7837e+05,1.4266e+35
2.2245e+05,1.4266e+35
2.7741e+05,1.4266e+35
3.4596e+05,1.4266e+35
4.3144e+05,1.4266e+35
5.3804e+05,1.4266e+35
6.7099e+05,1.4267e+35
8.3678e+05,1.4267e+35
1.0435e+06,1.4267e+35
1.3014e+06,1.4268e+35
1.6229e+06,1.427e+35
2.024e+06,1.4272e+35
2.524e+06,1.4275e+35
3.1477e+06,1.4279e+35
3.9255e+06,1.4287e+35
4.8954e+06,1.4299e+35
6.105e+06,1.4317e+35
7.6135e+06,1.4345e+35
9.4947e+06,1.4389e+35
1.1841e+07,1.4457e+35
1.4766e+07,1.4562e+35
1.8415e+07,1.4727e+35
2.2965e+07,1.4983e+35
2.864e+07,1.538e+35
3.5716e+07,1.5997e+35
4.4541e+07,1.6955e+35
5.5547e+07,1.844e+35
6.9272e+07,2.0737e+35
8.6388e+07,2.428e+35
1.0773e+08,2.9724e+35
1.3435e+08,3.803e+35
1.6755e+08,5.0578e+35
2.0895e+08,6.9255e+35
2.6058e+08,9.6465e+35
3.2497e+08,1.3492e+36
4.0526e+08,1.8706e+36
5.054e+08,2.5406e+36
6.3028e+08,3.3465e+36
7.8601e+08,4.2512e+36
9.8023e+08,5.2317e+36
1.2224e+09,6.342e+36
1.5245e+09,7.7e+36
1.9012e+09,9.4202e+36
2.3709e+09,1.1602e+37
2.9567e+09,1.4348e+37
3.6873e+09,1.7781e+37
