73746,5.9729e+35
91968,5.9729e+35
1.1469e+05,5.9729e+35
1.4303e+05,5.9729e+35
1.7837e+05,5.9729e+35
2.2245e+05,5.9729e+35
2.7741e+05,5.9729e+35
3.4596e+05,5.9729e+35
4.3144e+05,5.9729e+35
5.3804e+05,5.9729e+35
6.7099e+05,5.9729e+35
8.3678e+05,5.9729e+35
1.0435e+06,5.973e+35
1.3014e+06,5.973e+35
1.6229e+06,5.9731e+35
2.024e+06,5.9733e+35
2.524e+06,5.9735e+35
3.1477e+06,5.9739e+35
3.9255e+06,5.9744e+35
4.8954e+06,5.9753e+35
6.105e+06,5.9766e+35
7.6135e+06,5.9787e+35
9.4947e+06,5.982e+35
1.1841e+07,5.987e+35
1.4766e+07,5.9948e+35
1.8415e+07,6.0071e+35
2.2965e+07,6.026e+35
2.864e+07,6.0555e+35
3.5716e+07,6.1014e+35
4.4541e+07,6.1726e+35
5.5547e+07,6.2833e+35
6.9272e+07,6.455e+35
8.6388e+07,6.7209e+35
1.0773e+08,7.1322e+35
1.3435e+08,7.766e+35
1.6755e+08,8.7375e+35
2.0895e+08,1.0214e+36
2.6058e+08,1.243e+36
3.2497e+08,1.5688e+36
4.0526e+08,2.0334e+36
5.054e+08,2.6689e+36
6.3028e+08,3.4924e+36
7.8601e+08,4.4932e+36
9.8023e+08,5.6283e+36
1.2224e+09,6.8454e+36
1.5245e+09,8.1725e+36
1.9012e+09,9.7786e+36
2.3709e+09,1.1848e+37
2.9567e+09,1.4511e+37
3.6873e+09,1.7887e+37
