73746,8.4165e+35
91968,8.4165e+35
1.1469e+05,8.4165e+35
1.4303e+05,8.4165e+35
1.7837e+05,8.4165e+35
2.2245e+05,8.4165e+35
2.7741e+05,8.4166e+35
3.4596e+05,8.4166e+35
4.3144e+05,8.4166e+35
5.3804e+05,8.4166e+35
6.7099e+05,8.4166e+35
8.3678e+05,8.4166e+35
1.0435e+06,8.4167e+35
1.3014e+06,8.4168e+35
1.6229e+06,8.4169e+35
2.024e+06,8.4172e+35
2.524e+06,8.4175e+35
3.1477e+06,8.418e+35
3.9255e+06,8.4189e+35
4.8954e+06,8.4202e+35
6.105e+06,8.4222e+35
7.6135e+06,8.4253e+35
9.4947e+06,8.4302e+35
1.1841e+07,8.4377e+35
1.4766e+07,8.4494e+35
1.8415e+07,8.4677e+35
2.2965e+07,8.4961e+35
2.864e+07,8.5401e+35
3.5716e+07,8.6084e+35
4.4541e+07,8.7143e+35
5.5547e+07,8.8781e+35
6.9272e+07,9.1307e+35
8.6388e+07,9.5185e+35
1.0773e+08,1.0109e+36
1.3435e+08,1.1e+36
1.6755e+08,1.2321e+36
2.0895e+08,1.4231e+36
2.6058e+08,1.6898e+36
3.2497e+08,2.0441e+36
4.0526e+08,2.4856e+36
5.054e+08,3.0004e+36
6.3028e+08,3.5801e+36
7.8601e+08,4.2553e+36
9.8023e+08,5.0943e+36
1.2224e+09,6.1715e+36
1.5245e+09,7.5546e+36
1.9012e+09,9.3133e+36
2.3709e+09,1.1528e+37
2.9567e+09,1.4299e+37
3.6873e+09,1.7749e+37
