73746,1.8675e+35
91968,1.8675e+35
1.1469e+05,1.8675e+35
1.4303e+05,1.8675e+35
1.7837e+05,1.8675e+35
2.2245e+05,1.8675e+35
2.7741e+05,1.8675e+35
3.4596e+05,1.8675e+35
4.3144e+05,1.8675e+35
5.3804e+05,1.8675e+35
6.7099e+05,1.8675e+35
8.3678e+05,1.8675e+35
1.0435e+06,1.8676e+35
1.3014e+06,1.8677e+35
1.6229e+06,1.8678e+35
2.024e+06,1.868e+35
2.524e+06,1.8683e+35
3.1477e+06,1.8688e+35
3.9255e+06,1.8696e+35
4.8954e+06,1.8708e+35
6.105e+06,1.8727e+35
7.6135e+06,1.8756e+35
9.4947e+06,1.8801e+35
1.1841e+07,1.8871e+35
1.4766e+07,1.898e+35
1.8415e+07,1.9149e+35
2.2965e+07,1.9413e+35
2.864e+07,1.9822e+35
3.5716e+07,2.0457e+35
4.4541e+07,2.1443e+35
5.5547e+07,2.2971e+35
6.9272e+07,2.5335e+35
8.6388e+07,2.8979e+35
1.0773e+08,3.4571e+35
1.3435e+08,4.3094e+35
1.6755e+08,5.5944e+35
2.0895e+08,7.5014e+35
2.6058e+08,1.0267e+36
3.2497e+08,1.4148e+36
4.0526e+08,1.936e+36
5.054e+08,2.5964e+36
6.3028e+08,3.3773e+36
7.8601e+08,4.2433e+36
9.8023e+08,5.1904e+36
1.2224e+09,6.2907e+36
1.5245e+09,7.656e+36
1.9012e+09,9.3879e+36
2.3709e+09,1.158e+37
2.9567e+09,1.4333e+37
3.6873e+09,1.7772e+37
