73746,4.5989e+35
91968,4.5989e+35
1.1469e+05,4.5989e+35
1.4303e+05,4.5989e+35
1.7837e+05,4.5989e+35
2.2245e+05,4.5989e+35
2.7741e+05,4.5989e+35
3.4596e+05,4.5989e+35
4.3144e+05,4.5989e+35
5.3804e+05,4.5989e+35
6.7099e+05,4.5989e+35
8.3678e+05,4.599e+35
1.0435e+06,4.599e+35
1.3014e+06,4.5991e+35
1.6229e+06,4.5992e+35
2.024e+06,4.5993e+35
2.524e+06,4.5996e+35
3.1477e+06,4.5999e+35
3.9255e+06,4.6005e+35
4.8954e+06,4.6015e+35
6.105e+06,4.6029e+35
7.6135e+06,4.6051e+35
9.4947e+06,4.6086e+35
1.1841e+07,4.614e+35
1.4766e+07,4.6223e+35
1.8415e+07,4.6354e+35
2.2965e+07,4.6556e+35
2.864e+07,4.687e+35
3.5716e+07,4.7359e+35
4.4541e+07,4.8119e+35
5.5547e+07,4.9298e+35
6.9272e+07,5.1125e+35
8.6388e+07,5.3955e+35
1.0773e+08,5.8325e+35
1.3435e+08,6.5047e+35
1.6755e+08,7.5323e+35
2.0895e+08,9.0884e+35
2.6058e+08,1.1411e+36
3.2497e+08,1.4804e+36
4.0526e+08,1.9609e+36
5.054e+08,2.6133e+36
6.3028e+08,3.4532e+36
7.8601e+08,4.469e+36
9.8023e+08,5.6161e+36
1.2224e+09,6.8407e+36
1.5245e+09,8.1705e+36
1.9012e+09,9.7776e+36
2.3709e+09,1.1848e+37
2.9567e+09,1.451e+37
3.6873e+09,1.7886e+37
