73746,7.1934e+35
91968,7.1934e+35
1.1469e+05,7.1934e+35
1.4303e+05,7.1934e+35
1.7837e+05,7.1934e+35
2.2245e+05,7.1934e+35
2.7741e+05,7.1934e+35
3.4596e+05,7.1934e+35
4.3144e+05,7.1934e+35
5.3804e+05,7.1934e+35
6.7099e+05,7.1934e+35
8.3678e+05,7.1935e+35
1.0435e+06,7.1935e+35
1.3014e+06,7.1936e+35
1.6229e+06,7.1936e+35
2.024e+06,7.1938e+35
2.524e+06,7.194e+35
3.1477e+06,7.1943e+35
3.9255e+06,7.1949e+35
4.8954e+06,7.1957e+35
6.105e+06,7.1969e+35
7.6135e+06,7.1989e+35
9.4947e+06,7.202e+35
1.1841e+07,7.2067e+35
1.4766e+07,7.2141e+35
1.8415e+07,7.2256e+35
2.2965e+07,7.2435e+35
2.864e+07,7.2713e+35
3.5716e+07,7.3145e+35
4.4541e+07,7.3816e+35
5.5547e+07,7.4859e+35
6.9272e+07,7.6477e+35
8.6388e+07,7.8987e+35
1.0773e+08,8.2873e+35
1.3435e+08,8.8873e+35
1.6755e+08,9.8094e+35
2.0895e+08,1.1216e+36
2.6058e+08,1.3338e+36
3.2497e+08,1.6475e+36
4.0526e+08,2.0981e+36
5.054e+08,2.7185e+36
6.3028e+08,3.5273e+36
7.8601e+08,4.5149e+36
9.8023e+08,5.6391e+36
1.2224e+09,6.8496e+36
1.5245e+09,8.1742e+36
1.9012e+09,9.7795e+36
2.3709e+09,1.1849e+37
2.9567e+09,1.4511e+37
3.6873e+09,1.7887e+37
