73746,1.9061e+36
91968,1.9061e+36
1.1469e+05,1.9061e+36
1.4303e+05,1.9061e+36
1.7837e+05,1.9061e+36
2.2245e+05,1.9061e+36
2.7741e+05,1.9061e+36
3.4596e+05,1.9061e+36
4.3144e+05,1.9061e+36
5.3804e+05,1.9061e+36
6.7099e+05,1.9061e+36
8.3678e+05,1.9061e+36
1.0435e+06,1.9061e+36
1.3014e+06,1.9061e+36
1.6229e+06,1.9061e+36
2.024e+06,1.9062e+36
2.524e+06,1.9062e+36
3.1477e+06,1.9062e+36
3.9255e+06,1.9063e+36
4.8954e+06,1.9064e+36
6.105e+06,1.9065e+36
7.6135e+06,1.9068e+36
9.4947e+06,1.9071e+36
1.1841e+07,1.9077e+36
1.4766e+07,1.9086e+36
1.8415e+07,1.9099e+36
2.2965e+07,1.912e+36
2.864e+07,1.9153e+36
3.5716e+07,1.9203e+36
4.4541e+07,1.9282e+36
5.5547e+07,1.9403e+36
6.9272e+07,1.9589e+36
8.6388e+07,1.9872e+36
1.0773e+08,2.03e+36
1.3435e+08,2.0938e+36
1.6755e+08,2.1863e+36
2.0895e+08,2.3163e+36
2.6058e+08,2.4903e+36
3.2497e+08,2.71e+36
4.0526e+08,2.974e+36
5.054e+08,3.2922e+36
6.3028e+08,3.7064e+36
7.8601e+08,4.2834e+36
9.8023e+08,5.0826e+36
1.2224e+09,6.1503e+36
1.5245e+09,7.5353e+36
1.9012e+09,9.2985e+36
2.3709e+09,1.1518e+37
2.9567e+09,1.4292e+37
3.6873e+09,1.7745e+37
